conf,matched_queries,title,citation_count,categories,concepts,code_url,pdf_url,authors,abstract
TAFFC2022,"affective,emotion",Emotion Dependent Domain Adaptation for Speech Driven Affective Facial Feature Synthesis.,4,"Speech and Audio Processing,Face recognition and analysis,Emotion and Mood Recognition","Disgust,Computer science,Affective computing,Surprise,Facial expression,Speech recognition,Feature (linguistics),Domain (mathematical analysis),Adaptation (eye),Artificial intelligence,Animation,Natural language processing,Cognitive psychology,Psychology,Anger,Communication,Linguistics,Mathematical analysis,Philosophy,Computer graphics (images),Mathematics,Psychiatry,Neuroscience",,,"Rizwan Sadiq,Engin Erzin",
TAFFC2024,affect,Show me How You Use Your Mouse and I Tell You How You Feel? Sensing Affect With the Computer Mouse.,1,"Emotion and Mood Recognition,Color perception and design,Mental Health Research Topics","Affect (linguistics),Longitudinal field,Computer mouse,USable,Task (project management),Computer science,Longitudinal study,Cognitive psychology,Field (mathematics),Tracking (education),Human–computer interaction,Psychology,Artificial intelligence,Communication,Engineering,Multimedia,Statistics,Mathematics,Pedagogy,Physics,Systems engineering,Quantum mechanics,Magnetic field,Pure mathematics",,,"Paul Freihaut,Anja S. Göritz",
TAFFC2024,emotion,CFDA-CSF: A Multi-Modal Domain Adaptation Method for Cross-Subject Emotion Recognition.,4,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,EEG and Brain-Computer Interfaces","Feature (linguistics),Discriminative model,Modal,Feature vector,Artificial intelligence,Computer science,Pattern recognition (psychology),Space (punctuation),Domain (mathematical analysis),Adaptation (eye),Modalities,Modality (human–computer interaction),Session (web analytics),Emotion recognition,Speech recognition,Machine learning,Mathematics,Psychology,Mathematical analysis,Chemistry,Neuroscience,Polymer chemistry,Social science,Philosophy,Linguistics,Sociology,World Wide Web,Operating system",,,"Magdiel Jiménez-Guarneros,Gibran Fuentes Pineda",
TAFFC2023,emotion,AT2GRU: A Human Emotion Recognition Model With Mitigated Device Heterogeneity.,8,"Emotion and Mood Recognition,EEG and Brain-Computer Interfaces,ECG Monitoring and Analysis","Computer science,Electroencephalography,Emotion recognition,Artificial intelligence,Pattern recognition (psychology),Feature extraction,Speech recognition,Machine learning,Psychology,Psychiatry",,,"Pritam Khan,Priyesh Ranjan,Sudhir Kumar",
TAFFC2022,emotion,An Efficient LSTM Network for Emotion Recognition From Multichannel EEG Signals.,188,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Gaze Tracking and Assistive Technology","Artificial intelligence,Electroencephalography,Computer science,Pattern recognition (psychology),Emotion recognition,Feature (linguistics),Speech recognition,Representation (politics),Psychology,Neuroscience,Linguistics,Philosophy,Politics,Political science,Law",,,"Xiaobing Du,Cuixia Ma,Guanhua Zhang,Jinyao Li,Yu-Kun Lai,Guozhen Zhao,Xiaoming Deng,Yong-Jin Liu,Hongan Wang",
TAFFC2022,emotion,Self-Supervised ECG Representation Learning for Emotion Recognition.,92,"Emotion and Mood Recognition,ECG Monitoring and Analysis,EEG and Brain-Computer Interfaces","Computer science,Artificial intelligence,Pattern recognition (psychology),Transfer of learning,Convolutional neural network,Emotion classification,Multi-task learning,Supervised learning,Machine learning,Transformation (genetics),Feature learning,Task (project management),Deep learning,Artificial neural network,Speech recognition,Engineering,Biochemistry,Chemistry,Gene,Systems engineering",,,"Pritam Sarkar,Ali Etemad",
TAFFC2024,affective,Modeling the Interplay Between Cohesion Dimensions: A Challenge for Group Affective Emergent States.,0,"Opinion Dynamics and Social Influence,Mental Health Research Topics,Action Observation and Synchronization","Cohesion (chemistry),Psychology,Social psychology,Cognitive psychology,Group cohesiveness,Cognition,Group dynamic,Social group,Computer science,Chemistry,Organic chemistry,Neuroscience",,,"Lucien Maman,Nale Lehmann-Willenbrock,Mohamed Chetouani,Laurence Likforman-Sulem,Giovanna Varni",
TAFFC2023,"emotion,affecting",Exploring the Contextual Factors Affecting Multimodal Emotion Recognition in Videos.,33,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Emotions and Moral Behavior","Sadness,Anger,Happiness,Emotion recognition,Facial expression,Context (archaeology),Emotion classification,Psychology,Cognitive psychology,Key (lock),Emotion perception,Computer science,Speech recognition,Social psychology,Communication,Paleontology,Computer security,Biology",,,"Prasanta Bhattacharya,Raj Kumar Gupta,Yinping Yang",
TAFFC2022,"emotion,emosen",EmoSen: Generating Sentiment and Emotion Controlled Responses in a Multimodal Dialogue System.,36,"Topic Modeling,Sentiment Analysis and Opinion Mining,Speech and dialogue systems","Computer science,Benchmark (surveying),Autoencoder,Conversation,Sentiment analysis,Multimodality,Artificial intelligence,Emotion recognition,Natural language processing,Emotion detection,Task (project management),Machine learning,Deep learning,Psychology,Communication,World Wide Web,Geodesy,Management,Economics,Geography",,,"Mauajama Firdaus,Hardik Chauhan,Asif Ekbal,Pushpak Bhattacharyya",
TAFFC2024,emotion,Learning With Rater-Expanded Label Space to Improve Speech Emotion Recognition.,1,"Emotion and Mood Recognition,Speech and Audio Processing,Music and Audio Processing","Computer science,Perception,Emotion recognition,Consistency (knowledge bases),Artificial intelligence,Natural language processing,Space (punctuation),Affective computing,Speech recognition,Subjectivity,Task (project management),Machine learning,Human–computer interaction,Psychology,Engineering,Operating system,Philosophy,Systems engineering,Epistemology,Neuroscience",,,"Shreya G. Upadhyay,Woan-Shiuan Chien,Bo-Hao Su,Chi-Chun Lee",
TAFFC2024,emotion,A Multi-Level Alignment and Cross-Modal Unified Semantic Graph Refinement Network for Conversational Emotion Recognition.,3,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Multimodal Machine Learning Applications","Computer science,Semantic gap,Artificial intelligence,Graph,Natural language processing,Encoder,Modal,Bridging (networking),Theoretical computer science,Chemistry,Polymer chemistry,Computer network,Image (mathematics),Operating system,Image retrieval",,,"Xiaoheng Zhang,Weigang Cui,Bin Hu,Yang Li",
INTERSPEECH2023,emotion,CASEIN: Cascading Explicit and Implicit Control for Fine-grained Emotion Intensity Regulation,0,Emotion and Mood Recognition,"Naturalness,Controllability,Computer science,Representation (politics),Control (management),Intensity (physics),Speech recognition,Artificial intelligence,Natural language processing,Mathematics,Applied mathematics,Physics,Quantum mechanics,Politics,Political science,Law",,https://www.isca-archive.org//interspeech_2023/cui23b_interspeech.pdf,"Yuhao Cui, Xiongwei Wang, Zhongzhou Zhao, Wei Zhou, Haiqing Chen","Existing fine-grained intensity regulation methods rely on explicit control through predicted emotion probabilities. However, these high-level semantic probabilities are often inaccurate and unsmooth at the phoneme level, leading to bias in learning. Especially when we attempt to mix multiple emotion intensities for specific phonemes, resulting in markedly reduced controllability and naturalness of the synthesis. To address this issue, we propose the CAScaded Explicit and Implicit coNtrol framework (CASEIN), which leverages accurate disentanglement of emotion manifolds from the reference speech to learn the implicit representation at a lower semantic level. This representation bridges the semantical gap between explicit probabilities and the synthesis model, reducing bias in learning. In experiments, our CASEIN surpasses existing methods in both controllability and naturalness. Notably, we are the first to achieve fine-grained control over the mixed intensity of multiple emotions."
INTERSPEECH2022,emotional,Text aware Emotional Text-to-speech with BERT,3,Speech and dialogue systems,"Computer science,Speech recognition,Natural language processing,Artificial intelligence",,https://www.isca-archive.org//interspeech_2022/mukherjee22_interspeech.pdf,"Arijit Mukherjee, Shubham Bansal, Sandeepkumar Satpal, Rupesh Mehta","Emotional text to speech is the idea of synthesizing emotional audio via a text-to-speech model. With neural text-to-speech, sentence-level naturalness has improved a lot and is almost at par with human speech, but the current approach to emotional text-to-speech models heavily relies on the user to input the expected emotion along with the text to synthesize the desired speech. In this work, we propose a novel text-aware emotional text-to-speech system that leverages a pre-trained BERT model to get a deep representation of the emotional context from the text both during training and inference. We show that our proposed method synthesizes emotional audio with emotion depending on the emotional context of the input text. We also show that our method outperforms baseline systems in varying the emotional intensity depending on the text."
TAFFC2023,emotions,The Mediating Effect of Emotions on Trust in the Context of Automated System Usage.,3,"Human-Automation Interaction and Safety,Occupational Health and Safety Research,Safety Warnings and Signage","Correctness,Context (archaeology),Reliability (semiconductor),Affect (linguistics),Loneliness,Computer science,Psychology,Hostility,Computer security,Social psychology,Human–computer interaction,Internet privacy,Applied psychology,Paleontology,Power (physics),Physics,Communication,Quantum mechanics,Biology,Programming language",,,"Md Abdullah Al Fahim,Mohammad Maifi Hasan Khan,Theodore Jensen,Yusuf Albayram,Emil Coman,Ross Buck",
TAFFC2024,emotion,Emotion Recognition in Conversation Based on a Dynamic Complementary Graph Convolutional Network.,3,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Mental Health via Writing","Utterance,Computer science,Conversation,Sentence,Natural language processing,Artificial intelligence,Redundancy (engineering),Interaction information,Convolutional neural network,Graph,Speech recognition,Theoretical computer science,Linguistics,Philosophy,Statistics,Mathematics,Operating system",,,"Zhenyu Yang,Xiaoyang Li,Yuhu Cheng,Tong Zhang,Xuesong Wang",
TAFFC2023,emotional,EEG-Based Emotional Video Classification via Learning Connectivity Structure.,13,"EEG and Brain-Computer Interfaces,Neural dynamics and brain function,Functional Brain Connectivity Studies","Electroencephalography,Computer science,Artificial intelligence,Graph,Pattern recognition (psychology),Perception,Property (philosophy),Consistency (knowledge bases),Feature extraction,Machine learning,Psychology,Theoretical computer science,Philosophy,Epistemology,Psychiatry,Neuroscience",,,"Soobeom Jang,Seong-Eun Moon,Jong-Seok Lee",
TAFFC2023,affect,Discerning Affect From Touch and Gaze During Interaction With a Robot Pet.,5,"Social Robot Interaction and HRI,Gaze Tracking and Assistive Technology,Face Recognition and Perception","Gaze,Affect (linguistics),Robot,Human–computer interaction,Psychology,Human–robot interaction,Computer science,Cognitive psychology,Communication,Computer vision,Artificial intelligence,Cognitive science",,,"Xi Laura Cang,Paul Bucci,Jussi Rantala,Karon E. MacLean",
